land_id,location,latitude,longitude,area_sqft,zone_type,road_proximity_km,metro_proximity_km,infrastructure_score,year_established,soil_type,flood_risk,ownership_changes,litigation_count,survey_conflicts,area_mismatch,document_inconsistency_count,price_volatility,market_price,actual_value,location_score,dispute_risk,ownership_change_count,survey_conflict,price_change_pct,days_between_transfers,ownership_count_90days,price_vs_market_ratio,is_fraud,historical_prices,price_vs_area_median_ratio
1789,Doddaballapur,13.283253,77.529507,15409.0,residential,0.206,16.295,68.0,1997,rocky,True,6,1,1,0,2,0.5999,124562490.18,144453630.12,72.0,high,6,1,-0.1198,243.2,2,,False,"[72254486.3, 80748954.11, 83188527.91, 101799507.91, 109662163.35]",1.0151
1790,Doddaballapur,13.288504,77.547547,45112.0,residential,0.989,12.697,46.0,1981,loam,False,0,2,0,0,0,0.6429,325519196.39,315766009.45,43.0,low,0,0,0.3585,319.0,0,,False,"[253954621.73, 255134861.74, 264791206.92, 276911108.59, 291652361.05]",1.3876
1791,Doddaballapur,13.289824,77.546795,29187.0,residential,0.153,14.123,62.0,2009,black cotton,False,1,0,0,0,0,0.0212,172104806.37,147487344.01,64.0,low,1,0,0.2269,526.2,0,,True,"[97419768.95, 114097320.34, 118331559.22, 119429868.66, 148683487.01]",1.5769
1792,Doddaballapur,13.290439,77.546692,6506.0,agricultural,2.921,14.248,62.0,2020,black cotton,False,2,3,1,1,0,0.5907,26087973.67,26655835.32,69.0,high,2,1,0.522,541.0,0,,True,"[14072051.32, 15916216.43, 18173460.24, 20400602.48, 24591921.86]",0.6497
1793,Doddaballapur,13.286387,77.551831,12983.0,residential,5.941,13.142,46.0,1990,sandy,False,3,0,1,0,2,0.0929,93777999.8,96672926.76,41.0,medium,3,1,0.5615,429.4,3,,True,"[58333368.89, 61908089.51, 62847296.66, 72626529.68, 73154661.11]",1.4635
1794,Doddaballapur,13.287045,77.533482,51365.0,agricultural,2.235,10.445,71.0,2014,red laterite,False,5,2,1,1,1,0.1208,213058864.07,212919404.44,72.0,high,5,1,-0.246,237.3,0,,True,"[114087191.12, 116195994.89, 142075804.27, 142794706.48, 169278533.51]",1.5229
1795,Doddaballapur,13.306603,77.527736,57142.0,residential,5.184,11.052,56.0,1996,sandy,False,1,3,0,1,1,0.0919,335264735.25,347195285.86,64.0,high,1,0,0.3177,74.0,1,,False,"[191411224.06, 227060875.38, 232771429.24, 266662078.84, 289656675.36]",0.6649
1796,Doddaballapur,13.307972,77.545867,28865.0,residential,6.546,2.526,69.0,2006,sandy loam,False,3,0,0,0,1,0.7084,268882422.93,319446961.01,78.0,low,3,0,0.5623,98.9,3,,True,"[143550888.91, 146883965.59, 204929702.19, 208662009.13, 241748944.0]",1.1753
1797,Doddaballapur,13.287006,77.525941,24556.0,residential,1.663,10.557,59.0,1993,alluvial,False,2,1,1,0,1,0.197,201658334.35,203996342.93,67.0,medium,2,1,0.6626,188.0,3,,True,"[104285647.43, 112355825.09, 163046250.59, 184799935.89, 190850559.42]",0.7836
1798,Nelamangala,13.089717,77.395783,41664.0,residential,7.473,19.661,69.0,2003,black cotton,False,1,0,1,0,2,0.3316,315507360.78,272443938.31,66.0,medium,1,1,0.6176,8.6,2,,True,"[161719770.72, 206502266.9, 231297043.73, 237398448.69, 263328767.02]",0.592
1799,Nelamangala,13.117191,77.407443,35811.0,commercial,3.504,12.011,56.0,2015,rocky,False,4,2,1,0,1,0.3282,584748229.79,589559110.92,60.0,high,4,1,-0.2265,398.4,1,,False,"[305241678.39, 387501785.9, 456794086.93, 465780860.3, 531489179.87]",0.5595
1800,Nelamangala,13.107558,77.375236,49062.0,residential,4.586,18.424,65.0,2012,red laterite,False,4,1,0,1,2,0.4996,310275567.52,372093237.84,73.0,high,4,0,0.6809,0.6,2,,True,"[157055783.24, 193500827.11, 246095589.79, 254624442.63, 261609357.11]",1.0628
1801,Nelamangala,13.105003,77.401812,24268.0,residential,6.943,9.967,64.0,2021,alluvial,False,3,2,0,0,2,0.2356,167611129.91,160063718.69,63.0,medium,3,0,0.5585,4.2,2,,True,"[87823928.67, 95887441.27, 114494614.92, 124657102.28, 142326040.67]",0.5249
1802,Nelamangala,13.107541,77.372278,48121.0,residential,2.036,15.397,51.0,2002,sandy loam,False,0,0,1,1,2,0.0762,249285408.56,288040187.78,60.0,medium,0,1,0.01,357.8,1,,False,"[176753525.65, 196853776.06, 200443903.73, 230660652.31, 232432828.7]",0.4703
1803,Nelamangala,13.110739,77.401745,56169.0,residential,0.572,6.491,60.0,1980,loam,False,4,3,0,1,1,0.2215,430694944.97,405456631.48,61.0,high,4,0,0.6644,31.4,2,,True,"[229928845.12, 245600680.51, 255332973.7, 279191281.06, 284609414.37]",1.3436
1804,Nelamangala,13.090705,77.375565,44392.0,agricultural,7.483,8.976,69.0,1985,black cotton,True,0,0,1,1,2,0.2082,101458928.19,101827597.48,78.0,medium,0,1,0.0872,227.8,3,,True,"[67757467.86, 70442039.01, 70859973.11, 85173017.53, 85811956.6]",0.955
1805,Nelamangala,13.102868,77.404042,33054.0,residential,0.995,3.711,40.0,2003,alluvial,False,4,1,1,1,2,0.7458,336529278.2,317716119.85,48.0,high,4,1,-0.3007,940.6,0,,False,"[219775451.34, 248579349.58, 258481302.67, 261164463.95, 287356789.5]",0.5228
1806,Nelamangala,13.110712,77.376931,38769.0,commercial,6.886,12.005,42.0,2003,black cotton,False,1,2,1,0,2,0.6846,578749988.17,538082213.48,34.0,high,1,1,0.6359,774.1,0,,True,"[326430496.82, 332307473.98, 412744112.07, 454066788.43, 510291646.24]",1.5771
1807,Nelamangala,13.117991,77.402999,28455.0,residential,5.502,6.59,67.0,1999,black cotton,False,6,0,1,0,1,0.3012,131570592.86,136605234.74,76.0,high,6,1,0.7595,675.8,3,,True,"[68219541.11, 74635564.72, 110127010.54, 119419904.23, 123838722.53]",0.5044
1808,Nelamangala,13.103798,77.37504,14036.0,residential,1.317,1.65,46.0,1998,rocky,False,4,0,0,1,1,0.4298,123226039.55,122606107.77,52.0,medium,4,0,0.3654,1102.5,1,,False,"[62712243.74, 72764600.58, 92980151.82, 103494948.44, 114053186.37]",0.7245
1809,Nelamangala,13.081425,77.371824,10616.0,residential,7.658,10.406,45.0,1996,alluvial,False,1,3,0,0,1,0.2302,51898852.96,47110170.62,51.0,medium,1,0,0.3107,615.8,3,,True,"[34315120.3, 37275231.68, 40449497.46, 41487348.53, 43826408.09]",0.4258
1810,Nelamangala,13.085643,77.371594,24101.0,residential,1.083,0.773,63.0,1980,sandy loam,False,6,0,1,1,2,0.562,116233646.09,121618988.65,57.0,high,6,1,-0.0449,1327.9,2,,True,"[65712785.0, 65815441.69, 81885137.33, 96547293.95, 99710861.13]",1.5568
1811,Nelamangala,13.091697,77.381846,15482.0,agricultural,7.958,2.349,60.0,2018,alluvial,False,6,3,0,0,1,0.2164,53297765.8,50672356.12,62.0,high,6,0,-0.2393,471.2,1,,False,"[30057379.73, 40254489.93, 46042808.98, 47772412.5, 50217562.82]",0.9387
1812,Nelamangala,13.099524,77.381461,17302.0,agricultural,0.231,3.813,49.0,2008,clay,False,6,2,0,0,0,0.3122,53667728.28,46905492.92,57.0,high,6,0,0.5732,311.1,3,,True,"[35562496.62, 35892967.06, 37052177.07, 48373781.27, 49448087.82]",1.3581
1813,Magadi Road,12.940126,77.457489,50808.0,industrial,5.487,2.307,68.0,1999,black cotton,False,6,3,0,0,2,0.5603,628538558.49,648967055.3,68.0,high,6,0,0.7586,104.4,3,,True,"[334271462.86, 456714900.23, 557583541.94, 561378957.59, 593764714.27]",1.1807
1814,Magadi Road,12.955269,77.443402,27795.0,residential,4.259,14.789,70.0,2007,red laterite,False,0,3,0,1,2,0.3204,184771170.3,219391775.52,72.0,medium,0,0,-0.0478,135.2,3,,True,"[116512093.81, 119856291.78, 150929220.79, 171231508.95, 174476195.79]",1.1068
1815,Magadi Road,12.944841,77.474945,10737.0,commercial,1.395,18.921,81.0,2015,red laterite,False,0,0,1,0,1,0.1502,262102010.87,239335023.67,88.0,low,0,1,-0.4352,242.1,3,,True,"[158992968.89, 174894780.15, 213026092.73, 229071889.87, 241424457.13]",0.4762
1816,Magadi Road,12.967637,77.468719,40107.0,agricultural,5.068,7.662,55.0,2000,rocky,False,6,1,1,0,2,0.7275,176911260.45,199673322.42,45.0,high,6,1,0.0556,78.4,2,,False,"[97746308.7, 100374210.82, 106771428.82, 144203596.59, 146740404.38]",1.2613
1817,Magadi Road,12.960572,77.450579,30518.0,commercial,2.14,7.774,63.0,2011,black cotton,False,2,1,1,1,2,0.0322,818100565.62,785347996.52,54.0,high,2,1,-0.4016,211.8,3,,True,"[448413533.51, 459264277.07, 529253928.16, 646231396.57, 766264052.06]",1.0584
1818,Magadi Road,12.960289,77.477876,52852.0,commercial,1.34,17.421,62.0,2005,loam,False,3,3,0,0,2,0.6663,797614966.27,860574742.24,62.0,medium,3,0,-0.2259,506.6,0,,True,"[428487822.5, 660283295.4, 677230670.99, 683011173.27, 712481930.27]",1.4742
1819,Magadi Road,12.969809,77.460676,32402.0,residential,4.089,6.712,59.0,1981,red laterite,True,5,1,0,1,2,0.2411,267247091.76,251717952.32,50.0,high,5,0,-0.1272,323.3,2,,False,"[155905739.54, 229152729.73, 235216283.76, 239824307.7, 246760473.69]",1.0548
1820,Magadi Road,12.967793,77.458661,36310.0,agricultural,5.721,10.608,55.0,2002,sandy loam,True,2,0,0,0,1,0.0931,168607540.49,191687422.63,60.0,low,2,0,-0.3934,51.9,1,,False,"[99673155.41, 132428648.96, 146021787.16, 150153351.04, 159754329.59]",0.8295
1821,Magadi Road,12.964857,77.477877,4075.0,residential,2.672,7.179,67.0,1990,sandy,False,4,2,0,0,0,0.4379,50078124.86,52357562.25,59.0,medium,4,0,-0.133,1033.7,0,,False,"[25273659.1, 27855507.15, 34894095.75, 35637261.49, 39738325.12]",1.2911
1822,Magadi Road,12.957165,77.455945,28805.0,residential,2.765,1.051,64.0,1987,red laterite,False,0,0,1,1,0,0.6765,222059941.34,232380299.59,66.0,medium,0,1,-0.0332,223.6,2,,False,"[112063062.16, 130408438.87, 131403265.47, 205389472.18, 210383025.85]",1.1531
1823,Rajarajeshwari Nagar,12.9085,77.49539,15854.0,residential,0.304,5.659,67.0,2016,alluvial,False,2,2,0,0,2,0.6844,171854723.89,203792911.73,65.0,medium,2,0,0.7059,158.0,3,,True,"[101025230.23, 125139532.83, 141650662.52, 154791317.89, 156197590.51]",0.6379
1824,Rajarajeshwari Nagar,12.925014,77.485961,46067.0,commercial,0.255,14.434,88.0,2020,sandy loam,True,6,2,0,1,1,0.6344,1288578224.66,1122169449.91,83.0,high,6,0,-0.0113,284.7,0,,False,"[659876730.87, 1009665417.74, 1125192834.62, 1131446330.24, 1178734763.17]",0.6636
1825,Rajarajeshwari Nagar,12.935187,77.51784,21456.0,commercial,3.064,4.966,76.0,1988,alluvial,True,4,3,0,0,1,0.3467,431524165.66,366994619.79,75.0,high,4,0,0.2138,646.6,1,,False,"[318221963.42, 329334974.52, 334933399.25, 336668640.46, 409739086.82]",0.5573
1826,Rajarajeshwari Nagar,12.936009,77.499453,12255.0,residential,1.719,2.757,60.0,2003,loam,True,5,2,1,0,0,0.4559,127797643.95,129675915.79,54.0,high,5,1,0.4736,570.4,1,,False,"[91947201.77, 105896283.89, 106266637.37, 109556457.55, 117140996.34]",0.9055
1827,Rajarajeshwari Nagar,12.930542,77.499642,51902.0,residential,6.443,3.43,86.0,1981,clay,False,0,1,1,0,1,0.7324,679889738.96,660693020.56,88.0,medium,0,1,-0.4631,946.3,2,,True,"[341269655.6, 372407162.63, 585295321.39, 598565894.17, 599032982.79]",1.4829
1828,Rajarajeshwari Nagar,12.912625,77.480944,57047.0,industrial,2.376,12.439,66.0,1988,alluvial,False,1,2,1,1,2,0.5547,1370798268.31,1167958379.37,68.0,high,1,1,0.3554,174.0,0,,False,"[714436260.85, 1020878707.42, 1032360443.4, 1077697738.19, 1167310336.96]",0.5354
1829,Rajarajeshwari Nagar,12.928092,77.512046,24724.0,agricultural,7.441,9.899,85.0,1987,loam,False,0,2,0,0,0,0.135,93700289.57,90495210.28,94.0,low,0,0,0.5874,520.2,1,,True,"[49161730.24, 52999235.72, 56950015.74, 73054604.27, 83782194.21]",0.9132
1830,Rajarajeshwari Nagar,12.925015,77.501813,39019.0,commercial,2.839,6.127,71.0,1993,alluvial,False,3,2,0,0,0,0.7118,712476898.12,673151758.11,67.0,medium,3,0,0.456,584.0,3,,True,"[387357319.47, 430420526.07, 436426329.49, 615502597.05, 662814615.06]",1.193
1831,Rajarajeshwari Nagar,12.90103,77.501761,33334.0,industrial,2.967,15.735,63.0,1995,rocky,False,1,1,0,0,1,0.468,576844417.87,622632114.1,68.0,low,1,0,0.3047,540.4,2,,False,"[306819464.81, 329876712.29, 392761921.95, 445910437.17, 529097996.84]",1.128
1832,Rajarajeshwari Nagar,12.925948,77.489624,21763.0,commercial,4.538,15.118,66.0,1998,sandy loam,False,5,1,1,0,0,0.3871,492747735.16,577719468.73,61.0,high,5,1,-0.3602,26.5,3,,True,"[270692413.47, 322049759.7, 372314061.78, 389691100.37, 459885836.73]",0.9463
1833,Uttarahalli,12.915078,77.526844,12633.0,commercial,0.821,16.454,79.0,1999,black cotton,False,1,2,0,0,1,0.2079,336865017.74,287301862.55,75.0,medium,1,0,0.5743,242.0,1,,True,"[229572196.3, 234254019.77, 262656880.51, 299872026.64, 311313332.99]",0.9991
1834,Uttarahalli,12.901682,77.516415,15335.0,residential,5.445,15.228,66.0,1988,rocky,False,1,3,0,0,2,0.5387,133437262.18,138495358.41,57.0,medium,1,0,0.7311,70.1,3,,True,"[74910142.14, 78333421.53, 87635309.26, 104246501.57, 113581340.79]",0.7652
1835,Uttarahalli,12.906889,77.528803,23748.0,residential,1.163,7.572,67.0,2015,clay,True,2,2,0,1,2,0.6669,166787188.16,179199729.83,71.0,high,2,0,0.5532,334.2,0,,True,"[93429637.95, 102117296.65, 111274854.44, 120865984.06, 129413507.66]",1.1399
1836,Uttarahalli,12.908631,77.529363,7830.0,residential,4.748,16.009,61.0,2013,sandy loam,False,4,3,1,1,0,0.4664,83681008.15,76798090.59,51.0,high,4,1,0.025,360.6,3,,True,"[44475417.22, 47391110.94, 63144788.7, 74076362.3, 79412831.39]",0.6028
1837,Uttarahalli,12.901439,77.52008,4974.0,residential,4.501,18.258,59.0,1988,sandy,True,2,3,1,0,0,0.3615,59201016.31,55233400.43,55.0,high,2,1,-0.3529,45.7,0,,False,"[30538897.99, 32977419.8, 40592914.19, 48265319.49, 52032326.74]",1.0098
1838,Uttarahalli,12.887162,77.546014,23056.0,residential,2.86,13.496,74.0,1982,rocky,False,6,3,1,0,0,0.0623,201378225.69,228608759.5,76.0,high,6,1,0.7621,981.4,2,,True,"[151131904.31, 172429041.35, 175520174.39, 181561387.6, 187514912.29]",0.8952
1839,Uttarahalli,12.9139,77.518076,12561.0,residential,5.355,4.32,85.0,2000,sandy loam,False,1,0,1,1,2,0.7123,144836290.86,168113110.91,89.0,medium,1,1,-0.2623,223.2,0,,False,"[75899048.43, 78168605.42, 100608164.36, 119400101.69, 124441696.32]",0.799
1840,Uttarahalli,12.908398,77.5227,27405.0,agricultural,4.776,8.02,78.0,1981,loam,True,1,2,0,1,0,0.1106,149592747.78,138280581.12,83.0,medium,1,0,-0.0574,129.4,0,,False,"[92688234.28, 101315143.52, 107221760.7, 114413757.51, 119531459.96]",1.0165
1841,Uttarahalli,12.916715,77.524067,29287.0,commercial,4.731,12.862,81.0,1986,rocky,False,3,1,0,1,1,0.6708,801794798.08,807569364.71,80.0,medium,3,0,-0.1814,500.1,1,,False,"[402967601.65, 407918946.75, 577341231.72, 602891214.45, 753912555.02]",0.7354
1842,Uttarahalli,12.899591,77.532511,7582.0,commercial,5.802,9.803,79.0,1981,sandy loam,False,5,1,0,1,0,0.6179,177350744.29,184540698.24,71.0,high,5,0,0.5943,1117.4,0,,True,"[126604195.06, 129445635.02, 138269723.79, 142476023.58, 166612911.48]",1.544
1843,Subramanyapura,12.91732,77.51864,51590.0,residential,2.963,14.189,63.0,1988,sandy,False,0,2,0,0,0,0.5232,483977747.93,574282769.97,65.0,low,0,0,0.0955,114.1,3,,True,"[268648498.32, 277428530.99, 411477110.66, 445197354.97, 457730053.28]",0.4948
1844,Subramanyapura,12.899723,77.501254,12409.0,residential,1.519,14.609,73.0,2008,red laterite,False,1,3,0,0,1,0.6921,177740662.93,184725294.96,69.0,medium,1,0,0.1008,347.8,1,,True,"[109094735.85, 118011580.16, 121611197.3, 151115247.79, 159784395.29]",1.5354
1845,Subramanyapura,12.902787,77.508481,27001.0,commercial,4.115,18.695,75.0,2006,alluvial,False,2,1,0,0,1,0.4415,590697237.53,615866647.2,82.0,low,2,0,0.0508,213.9,3,,True,"[313265090.66, 367030782.14, 375158526.69, 449468177.56, 508352371.11]",0.6747
1846,Subramanyapura,12.91318,77.533097,17539.0,commercial,2.203,19.501,83.0,2009,rocky,False,3,1,0,1,0,0.6269,327350721.69,378330592.39,81.0,medium,3,0,-0.1105,78.8,0,,False,"[169678021.17, 217616652.23, 239144360.62, 275873700.65, 302047430.03]",1.2223
1847,Subramanyapura,12.897859,77.51623,37407.0,industrial,5.932,3.836,69.0,2001,alluvial,False,6,3,1,0,0,0.5891,811147209.04,938354816.22,70.0,high,6,1,0.0575,309.7,1,,False,"[491741938.45, 540428450.02, 568428162.11, 632349740.08, 648426781.12]",1.0954
1848,Subramanyapura,12.921419,77.521286,28097.0,commercial,4.417,17.973,82.0,1989,rocky,False,1,0,1,0,1,0.5165,541201179.56,558406038.96,89.0,medium,1,1,0.318,588.7,0,,False,"[288797921.67, 369483106.37, 381883079.76, 390593884.06, 446011682.55]",0.424
1849,Subramanyapura,12.911589,77.536533,58614.0,industrial,2.976,18.442,79.0,2004,alluvial,True,0,3,1,1,1,0.4825,780762667.81,725414325.65,82.0,high,0,1,-0.1207,120.9,2,,False,"[393494890.23, 419657762.65, 640231897.51, 677304443.65, 699393080.52]",1.1688
1850,Subramanyapura,12.905206,77.519174,57677.0,agricultural,2.394,4.294,74.0,1982,rocky,False,4,0,1,1,2,0.2611,301227060.96,266746115.91,77.0,high,4,1,-0.4071,1353.3,0,,False,"[150991841.76, 194636961.56, 209317432.51, 215993896.92, 223504091.28]",0.5829
1851,Subramanyapura,12.890227,77.525144,29364.0,commercial,5.638,17.07,81.0,1980,sandy loam,False,2,1,0,1,2,0.1686,581500107.59,686471371.14,90.0,medium,2,0,-0.306,272.6,3,,True,"[339071259.81, 419550625.11, 421244298.66, 493041544.15, 544148728.93]",0.9157
1852,Subramanyapura,12.905495,77.536676,44643.0,residential,6.054,18.556,76.0,1996,red laterite,False,5,2,0,0,2,0.3566,504238375.46,517175695.42,70.0,high,5,0,0.2717,126.9,1,,False,"[346448433.13, 364720879.08, 462650214.18, 462687976.5, 470437413.88]",0.6879
1853,Subramanyapura,12.911437,77.509601,4478.0,commercial,6.124,8.549,75.0,1995,alluvial,True,2,0,1,0,0,0.3758,83079203.54,89429259.83,77.0,medium,2,1,0.498,715.6,1,,False,"[41941142.57, 49482132.06, 54300631.08, 68619760.21, 72514134.0]",0.5554
1854,Subramanyapura,12.902395,77.502039,44261.0,residential,7.725,15.182,83.0,2023,black cotton,False,0,2,1,0,0,0.5061,717887965.48,804480463.21,81.0,medium,0,1,0.1587,653.7,2,,False,"[498195452.34, 536828945.56, 603345538.3, 650098558.64, 654764977.39]",0.8737
1855,Subramanyapura,12.924525,77.500094,13302.0,agricultural,5.014,5.629,81.0,2000,black cotton,False,6,2,1,0,1,0.7327,83094471.83,73662513.2,84.0,high,6,1,0.2134,489.1,3,,True,"[42557956.4, 51895099.64, 53762336.97, 65761380.8, 67191780.79]",1.3124
1856,Subramanyapura,12.920528,77.534533,50486.0,agricultural,5.417,6.031,63.0,2020,sandy,True,0,0,1,1,1,0.6454,208511541.09,187212403.36,60.0,medium,0,1,0.7846,71.6,3,,True,"[113760910.34, 115361156.29, 144074722.13, 175805559.61, 189789995.14]",1.4384
1857,Padmanabhanagar,12.94892,77.539173,3423.0,residential,0.571,1.801,76.0,2019,clay,False,4,1,0,0,1,0.4111,64214712.39,73290541.41,74.0,medium,4,0,0.3808,1184.1,0,,True,"[37190596.41, 39981369.22, 48238376.92, 49154256.94, 51347275.55]",1.5163
1858,Padmanabhanagar,12.949609,77.530774,57735.0,residential,3.459,0.511,90.0,1993,sandy loam,False,3,1,1,1,1,0.0797,1107164034.52,1160168601.28,87.0,high,3,1,0.6685,83.9,1,,True,"[684525616.34, 808154043.22, 820136289.32, 864914221.5, 1016427979.57]",0.517
1859,Padmanabhanagar,12.925505,77.548103,32010.0,commercial,1.567,2.052,66.0,2016,sandy loam,False,3,3,1,0,2,0.0155,1302045935.43,1287430055.99,59.0,high,3,1,0.445,218.6,2,,False,"[805148597.54, 862324228.1, 1069972564.16, 1193691536.6, 1212364875.46]",1.0185
1860,Padmanabhanagar,12.926335,77.535053,9478.0,residential,3.57,9.982,87.0,2019,alluvial,False,1,3,1,1,1,0.7208,156185354.37,185186939.8,92.0,high,1,1,-0.2069,454.8,0,,False,"[102275202.32, 104178906.08, 106055675.77, 122394113.66, 131109937.91]",0.9038
1861,Padmanabhanagar,12.912263,77.541104,44691.0,industrial,4.346,15.746,69.0,1983,alluvial,False,2,3,1,1,0,0.2918,693968360.38,748150760.4,65.0,high,2,1,0.0822,776.2,0,,True,"[419348249.45, 456031131.47, 559300526.78, 573251227.78, 641426908.56]",1.4004
1862,Padmanabhanagar,12.922132,77.569606,6275.0,residential,3.017,14.2,67.0,2011,rocky,False,4,0,1,0,0,0.3822,90914842.45,86864940.21,61.0,medium,4,1,0.7734,69.7,1,,True,"[45776290.55, 52626854.82, 52896832.93, 60047424.49, 84977315.38]",1.0745
1863,Padmanabhanagar,12.938898,77.568877,39510.0,residential,2.615,12.87,77.0,2020,rocky,False,3,1,0,1,2,0.2165,704266934.26,807584386.0,71.0,medium,3,0,0.6267,1360.2,3,,True,"[368582443.31, 448040119.43, 460128829.22, 509031066.34, 587353778.0]",0.5709
1864,Padmanabhanagar,12.943399,77.563904,21480.0,commercial,6.307,14.953,75.0,2001,loam,False,6,1,0,1,0,0.7264,794173785.78,900920526.63,65.0,high,6,0,0.4565,1263.5,3,,True,"[408151866.59, 410910851.29, 532614266.08, 556705709.26, 723770340.72]",1.5153
1865,Padmanabhanagar,12.914103,77.562963,13926.0,residential,2.483,10.379,75.0,1980,red laterite,False,5,1,0,1,1,0.421,206180729.45,235194874.89,84.0,high,5,0,-0.3694,128.4,3,,True,"[106868534.4, 109215163.61, 130590572.41, 140972099.16, 180874656.2]",0.8706
1866,Padmanabhanagar,12.936874,77.561197,34743.0,commercial,2.543,2.465,72.0,2011,clay,False,0,0,1,1,2,0.0556,695380261.8,629722608.41,73.0,medium,0,1,-0.2337,491.4,3,,True,"[399013506.42, 421595028.84, 466959761.38, 557437782.7, 621480162.14]",1.4667
1867,Padmanabhanagar,12.911818,77.548755,43587.0,commercial,7.194,9.525,67.0,1988,sandy,True,5,3,0,1,0,0.5417,924759728.63,895537346.04,57.0,high,5,0,0.4737,514.0,3,,True,"[474100793.3, 607885802.83, 646242103.15, 729241646.14, 733384490.88]",1.2328
1868,Padmanabhanagar,12.934237,77.548407,49019.0,residential,1.512,15.793,76.0,1981,sandy,False,4,2,1,0,0,0.2039,530074452.73,551571052.71,79.0,high,4,1,0.6296,174.2,0,,True,"[338421235.23, 391343284.39, 430119808.68, 441175045.8, 446516146.6]",0.9891
1869,Girinagar,12.935204,77.561094,16290.0,commercial,5.761,7.852,77.0,2012,sandy loam,False,3,1,1,0,0,0.743,386395627.3,380229695.37,85.0,high,3,1,-0.1221,78.3,0,,False,"[210795329.48, 223930629.47, 239076670.01, 250831426.01, 356859075.89]",1.262
1870,Girinagar,12.949835,77.559577,9116.0,residential,3.652,16.567,77.0,2023,rocky,False,0,1,0,0,1,0.6811,119204046.85,142114358.28,83.0,low,0,0,-0.1517,190.3,3,,True,"[66529926.15, 70094904.46, 70631078.3, 86450066.51, 98865238.27]",1.3746
1871,Girinagar,12.946208,77.54624,6793.0,agricultural,2.25,8.6,82.0,2014,alluvial,False,1,0,0,0,1,0.1636,26079857.8,28488570.73,80.0,low,1,0,0.762,102.7,0,,True,"[17196584.81, 18145351.13, 20079196.52, 22632792.57, 23421365.51]",0.4079
1872,Girinagar,12.946228,77.559409,15605.0,residential,2.295,6.987,80.0,1983,loam,False,0,0,0,0,2,0.2022,228739905.78,218889512.28,72.0,low,0,0,0.5509,272.1,2,,True,"[134076986.82, 142086670.38, 176074796.06, 189884088.35, 191029408.84]",0.8403
1873,Girinagar,12.94088,77.531368,38618.0,industrial,2.659,8.423,67.0,2000,clay,False,5,2,0,1,0,0.013,504783798.16,471546904.11,73.0,high,5,0,-0.3445,122.8,0,,False,"[262562005.03, 285514987.76, 338079746.71, 387305900.6, 477201269.03]",1.1265
